floor_level,zone_id,created_at,ta,pmv,lux,spl,co2,hour
30,8,2019-05-17 16:00:00+00:00,23.14,0.3,107,50,678,16
30,8,2019-05-17 16:05:00+00:00,23.1,0.3,102,51,687,16
30,8,2019-05-17 16:10:00+00:00,23.11,0.3,91,52,676,16
30,8,2019-05-17 16:15:00+00:00,23.1,0.3,86,52,667,16
30,8,2019-05-17 16:20:00+00:00,23.08,0.3,86,54,651,16
30,8,2019-05-17 16:25:00+00:00,23.09,0.3,76,52,641,16
30,8,2019-05-17 16:30:00+00:00,23.1,0.3,65,49,635,16
30,8,2019-05-17 16:35:00+00:00,23.06,0.2,60,50,622,16
30,8,2019-05-17 16:40:00+00:00,23.04,0.2,55,52,618,16
30,8,2019-05-17 16:45:00+00:00,23.05,0.2,50,51,611,16
30,8,2019-05-17 16:50:00+00:00,23.04,0.2,45,50,608,16
30,8,2019-05-17 16:55:00+00:00,23.02,0.2,40,53,615,16
30,8,2019-05-17 17:00:00+00:00,23.02,0.2,34,51,603,17
30,8,2019-05-17 17:05:00+00:00,23.01,0.2,29,48,594,17
30,8,2019-05-17 17:10:00+00:00,22.98,0.2,29,50,598,17
30,8,2019-05-17 17:15:00+00:00,22.94,0.2,29,51,598,17
30,8,2019-05-17 17:20:00+00:00,22.89,0.2,29,49,596,17
30,8,2019-05-17 17:25:00+00:00,22.9,0.2,29,47,590,17
30,8,2019-05-17 17:30:00+00:00,22.9,0.2,29,46,588,17
30,8,2019-05-17 17:35:00+00:00,22.87,0.2,29,45,589,17
30,8,2019-05-17 17:40:00+00:00,22.83,0.2,29,45,571,17
30,8,2019-05-17 17:45:00+00:00,22.83,0.2,29,45,564,17
30,8,2019-05-17 17:50:00+00:00,22.81,0.2,29,45,550,17
30,8,2019-05-17 17:55:00+00:00,22.78,0.2,29,45,539,17
30,8,2019-05-17 18:00:00+00:00,22.73,0.2,29,45,528,18
30,8,2019-05-17 18:05:00+00:00,22.7,0.1,29,45,522,18
30,8,2019-05-17 18:10:00+00:00,22.67,0.1,29,45,520,18
30,8,2019-05-17 18:15:00+00:00,22.67,0.1,29,45,512,18
30,8,2019-05-17 18:20:00+00:00,22.65,0.1,29,44,507,18
30,8,2019-05-17 18:25:00+00:00,22.64,0.1,29,44,505,18
30,8,2019-05-17 18:30:00+00:00,22.62,0.1,29,45,502,18
30,8,2019-05-17 18:35:00+00:00,22.6,0.1,29,44,500,18
30,8,2019-05-17 18:40:00+00:00,22.57,0.1,29,44,498,18
30,8,2019-05-17 18:45:00+00:00,22.54,0.1,29,44,494,18
30,8,2019-05-17 18:50:00+00:00,22.52,0.1,29,48,489,18
30,8,2019-05-17 18:55:00+00:00,22.5,0.1,29,52,483,18
30,8,2019-05-17 19:00:00+00:00,22.52,0.1,29,48,480,19
30,8,2019-05-17 19:05:00+00:00,22.5,0.1,24,45,473,19
30,8,2019-05-17 19:10:00+00:00,22.5,0.1,19,44,465,19
30,8,2019-05-17 19:15:00+00:00,22.52,0.1,19,44,462,19
30,8,2019-05-17 19:20:00+00:00,22.56,0.1,19,44,463,19
30,8,2019-05-17 19:25:00+00:00,22.6,0.1,0,44,465,19
30,8,2019-05-17 19:30:00+00:00,22.63,0.1,0,44,468,19
30,8,2019-05-17 19:35:00+00:00,22.66,0.2,0,44,470,19
30,8,2019-05-17 19:40:00+00:00,22.67,0.2,0,44,472,19
30,8,2019-05-17 19:45:00+00:00,22.7,0.2,0,44,473,19
30,8,2019-05-17 19:50:00+00:00,22.72,0.2,0,44,472,19
30,8,2019-05-17 19:55:00+00:00,22.73,0.2,0,44,474,19
30,8,2019-05-17 20:00:00+00:00,22.74,0.2,0,44,477,20
30,8,2019-05-17 20:05:00+00:00,22.77,0.2,0,44,479,20
30,8,2019-05-17 20:10:00+00:00,22.78,0.2,0,44,481,20
30,8,2019-05-17 20:15:00+00:00,22.81,0.2,0,44,482,20
30,8,2019-05-17 20:20:00+00:00,22.82,0.2,0,44,483,20
30,8,2019-05-17 20:25:00+00:00,22.82,0.2,0,44,485,20
30,8,2019-05-17 20:30:00+00:00,22.84,0.2,19,44,489,20
30,8,2019-05-17 20:35:00+00:00,22.86,0.2,24,44,494,20
30,8,2019-05-17 20:40:00+00:00,22.87,0.2,24,44,492,20
30,8,2019-05-17 20:45:00+00:00,22.88,0.2,24,45,494,20
30,8,2019-05-17 20:50:00+00:00,22.89,0.2,24,46,494,20
30,8,2019-05-17 20:55:00+00:00,22.9,0.2,24,44,496,20
30,8,2019-05-17 21:00:00+00:00,22.91,0.2,0,44,496,21
30,8,2019-05-17 21:05:00+00:00,22.92,0.2,0,44,498,21
30,8,2019-05-17 21:10:00+00:00,22.93,0.2,0,44,500,21
30,8,2019-05-17 21:15:00+00:00,22.96,0.2,0,44,499,21
30,8,2019-05-17 21:20:00+00:00,22.96,0.2,0,44,500,21
30,8,2019-05-17 21:25:00+00:00,22.97,0.2,0,44,501,21
30,8,2019-05-17 21:30:00+00:00,22.99,0.2,0,44,501,21
30,8,2019-05-17 21:35:00+00:00,22.99,0.2,0,44,500,21
30,8,2019-05-17 21:40:00+00:00,22.99,0.2,0,44,500,21
30,8,2019-05-17 21:45:00+00:00,23.0,0.2,0,44,500,21
30,8,2019-05-17 21:50:00+00:00,23.01,0.2,0,44,502,21
30,8,2019-05-17 21:55:00+00:00,23.02,0.2,0,44,500,21
30,8,2019-05-17 22:00:00+00:00,23.02,0.2,0,45,502,22
30,8,2019-05-17 22:05:00+00:00,23.02,0.2,0,45,502,22
30,8,2019-05-17 22:10:00+00:00,23.03,0.2,0,44,503,22
30,8,2019-05-17 22:15:00+00:00,23.04,0.2,0,44,509,22
30,8,2019-05-17 22:20:00+00:00,23.04,0.2,0,44,509,22
30,8,2019-05-17 22:25:00+00:00,23.04,0.2,0,44,507,22
30,8,2019-05-17 22:30:00+00:00,23.06,0.2,0,44,506,22
30,8,2019-05-17 22:35:00+00:00,23.06,0.2,0,44,505,22
30,8,2019-05-17 22:40:00+00:00,23.06,0.2,0,44,504,22
30,8,2019-05-17 22:45:00+00:00,23.06,0.2,0,44,503,22
30,8,2019-05-17 22:50:00+00:00,23.06,0.2,0,44,503,22
30,8,2019-05-17 22:55:00+00:00,23.06,0.2,0,44,502,22
30,8,2019-05-17 23:00:00+00:00,23.07,0.2,0,44,503,23
30,8,2019-05-17 23:05:00+00:00,23.08,0.2,0,44,502,23
30,8,2019-05-17 23:10:00+00:00,23.09,0.2,0,44,501,23
30,8,2019-05-17 23:15:00+00:00,23.09,0.2,0,44,499,23
30,8,2019-05-17 23:20:00+00:00,23.1,0.2,0,44,500,23
30,8,2019-05-17 23:25:00+00:00,23.09,0.2,0,44,499,23
30,8,2019-05-17 23:30:00+00:00,23.1,0.2,0,44,497,23
30,8,2019-05-17 23:35:00+00:00,23.09,0.2,0,44,497,23
30,8,2019-05-17 23:40:00+00:00,23.09,0.2,0,44,496,23
30,8,2019-05-17 23:45:00+00:00,23.1,0.3,0,44,497,23
30,8,2019-05-17 23:50:00+00:00,23.09,0.3,0,44,497,23
30,8,2019-05-17 23:55:00+00:00,23.09,0.2,0,44,501,23
30,8,2019-05-18 00:00:00+00:00,23.09,0.2,0,44,504,0
30,8,2019-05-18 00:05:00+00:00,23.09,0.2,0,44,505,0
30,8,2019-05-18 00:10:00+00:00,23.09,0.2,0,44,501,0
30,8,2019-05-18 00:15:00+00:00,23.07,0.2,0,44,501,0
30,8,2019-05-18 00:20:00+00:00,23.07,0.2,0,44,500,0
30,8,2019-05-18 00:25:00+00:00,23.08,0.2,0,44,499,0
30,8,2019-05-18 00:30:00+00:00,23.08,0.2,0,44,498,0
30,8,2019-05-18 00:35:00+00:00,23.07,0.2,0,44,499,0
30,8,2019-05-18 00:40:00+00:00,23.07,0.2,0,44,498,0
30,8,2019-05-18 00:45:00+00:00,23.07,0.2,0,44,497,0
30,8,2019-05-18 00:50:00+00:00,23.08,0.2,0,44,497,0
30,8,2019-05-18 00:55:00+00:00,23.08,0.2,0,44,497,0
30,8,2019-05-18 01:00:00+00:00,23.07,0.2,0,44,496,1
30,8,2019-05-18 01:05:00+00:00,23.07,0.2,0,44,495,1
30,8,2019-05-18 01:10:00+00:00,23.07,0.2,0,44,496,1
30,8,2019-05-18 01:15:00+00:00,23.07,0.2,0,44,495,1
30,8,2019-05-18 01:20:00+00:00,23.07,0.2,0,44,495,1
30,8,2019-05-18 01:25:00+00:00,23.07,0.2,0,44,495,1
30,8,2019-05-18 01:25:00+00:00,23.07,0.2,0,44,495,1
30,8,2019-05-18 01:30:00+00:00,23.07,0.2,0,44,496,1
30,8,2019-05-18 01:35:00+00:00,23.08,0.2,0,44,495,1
30,8,2019-05-18 01:40:00+00:00,23.08,0.2,0,44,495,1
30,8,2019-05-18 01:45:00+00:00,23.08,0.2,0,44,493,1
30,8,2019-05-18 01:50:00+00:00,23.09,0.2,0,44,489,1
30,8,2019-05-18 01:55:00+00:00,23.08,0.2,0,44,493,1
30,8,2019-05-18 02:00:00+00:00,23.07,0.2,0,44,492,2
30,8,2019-05-18 02:05:00+00:00,23.07,0.2,0,44,492,2
30,8,2019-05-18 02:10:00+00:00,23.07,0.2,0,44,492,2
30,8,2019-05-18 02:15:00+00:00,23.06,0.2,0,44,491,2
30,8,2019-05-18 02:20:00+00:00,23.06,0.2,0,44,490,2
30,8,2019-05-18 02:25:00+00:00,23.05,0.2,0,44,490,2
30,8,2019-05-18 02:30:00+00:00,23.07,0.2,0,44,490,2
30,8,2019-05-18 02:35:00+00:00,23.05,0.2,0,44,490,2
30,8,2019-05-18 02:40:00+00:00,23.04,0.2,0,44,489,2
30,8,2019-05-18 02:45:00+00:00,23.06,0.2,0,44,488,2
30,8,2019-05-18 02:50:00+00:00,23.04,0.2,0,44,489,2
30,8,2019-05-18 02:55:00+00:00,23.04,0.2,0,44,488,2
30,8,2019-05-18 03:00:00+00:00,23.04,0.2,0,44,488,3
30,8,2019-05-18 03:05:00+00:00,23.03,0.2,0,44,487,3
30,8,2019-05-18 03:10:00+00:00,23.03,0.2,0,44,487,3
30,8,2019-05-18 03:15:00+00:00,23.02,0.2,0,44,486,3
30,8,2019-05-18 03:20:00+00:00,23.01,0.2,0,44,485,3
30,8,2019-05-18 03:25:00+00:00,23.01,0.2,0,44,484,3
30,8,2019-05-18 03:30:00+00:00,23.01,0.2,0,44,485,3
30,8,2019-05-18 03:35:00+00:00,22.99,0.2,0,44,485,3
30,8,2019-05-18 03:40:00+00:00,22.99,0.2,0,44,484,3
30,8,2019-05-18 03:45:00+00:00,22.99,0.2,0,44,485,3
30,8,2019-05-18 03:50:00+00:00,23.0,0.2,0,44,485,3
30,8,2019-05-18 03:55:00+00:00,22.98,0.2,0,44,485,3
30,8,2019-05-18 04:00:00+00:00,22.97,0.2,0,44,485,4
30,8,2019-05-18 04:05:00+00:00,22.96,0.2,0,44,484,4
30,8,2019-05-18 04:10:00+00:00,22.95,0.2,0,44,484,4
30,8,2019-05-18 04:15:00+00:00,22.96,0.2,0,44,485,4
30,8,2019-05-18 04:20:00+00:00,22.94,0.2,0,44,485,4
30,8,2019-05-18 04:25:00+00:00,22.94,0.2,0,44,483,4
30,8,2019-05-18 04:30:00+00:00,22.94,0.2,0,44,483,4
30,8,2019-05-18 04:35:00+00:00,22.94,0.2,0,44,483,4
30,8,2019-05-18 04:40:00+00:00,22.92,0.2,0,44,482,4
30,8,2019-05-18 04:45:00+00:00,22.91,0.2,0,44,483,4
30,8,2019-05-18 04:50:00+00:00,22.91,0.2,0,44,482,4
30,8,2019-05-18 04:55:00+00:00,22.91,0.2,0,44,480,4
30,8,2019-05-18 05:00:00+00:00,22.9,0.2,0,44,482,5
30,8,2019-05-18 05:05:00+00:00,22.9,0.2,0,44,482,5
30,8,2019-05-18 05:10:00+00:00,22.89,0.2,0,44,481,5
30,8,2019-05-18 05:15:00+00:00,22.89,0.2,0,44,481,5
30,8,2019-05-18 05:20:00+00:00,22.88,0.2,0,44,481,5
30,8,2019-05-18 05:25:00+00:00,22.87,0.2,0,44,482,5
30,8,2019-05-18 05:30:00+00:00,22.86,0.2,0,44,481,5
30,8,2019-05-18 05:35:00+00:00,22.86,0.2,0,44,480,5
30,8,2019-05-18 05:40:00+00:00,22.85,0.2,0,44,480,5
30,8,2019-05-18 05:45:00+00:00,22.84,0.2,0,44,480,5
30,8,2019-05-18 05:50:00+00:00,22.84,0.2,0,44,481,5
30,8,2019-05-18 05:55:00+00:00,22.83,0.2,0,44,480,5
30,8,2019-05-18 06:00:00+00:00,22.83,0.2,0,44,480,6
30,8,2019-05-18 06:05:00+00:00,22.82,0.2,0,44,480,6
30,8,2019-05-18 06:10:00+00:00,22.82,0.2,0,44,480,6
30,8,2019-05-18 06:15:00+00:00,22.82,0.2,0,44,480,6
30,8,2019-05-18 06:20:00+00:00,22.8,0.2,0,44,478,6
30,8,2019-05-18 06:25:00+00:00,22.8,0.2,0,44,480,6
30,8,2019-05-18 06:30:00+00:00,22.8,0.2,0,44,479,6
30,8,2019-05-18 06:35:00+00:00,22.79,0.2,0,44,480,6
30,8,2019-05-18 06:40:00+00:00,22.8,0.2,0,44,479,6
30,8,2019-05-18 06:45:00+00:00,22.8,0.2,0,44,479,6
30,8,2019-05-18 06:50:00+00:00,22.79,0.2,0,44,479,6
30,8,2019-05-18 06:55:00+00:00,22.78,0.2,0,44,479,6
30,8,2019-05-18 07:00:00+00:00,22.78,0.2,0,44,480,7
30,8,2019-05-18 07:05:00+00:00,22.77,0.2,0,44,476,7
30,8,2019-05-18 07:10:00+00:00,22.78,0.2,3,44,477,7
30,8,2019-05-18 07:15:00+00:00,22.78,0.2,14,44,478,7
30,8,2019-05-18 07:20:00+00:00,22.79,0.2,40,44,478,7
30,8,2019-05-18 07:25:00+00:00,22.78,0.2,34,44,479,7
30,8,2019-05-18 07:30:00+00:00,22.78,0.2,34,44,478,7
30,8,2019-05-18 07:35:00+00:00,22.78,0.2,45,44,478,7
30,8,2019-05-18 07:40:00+00:00,22.78,0.2,50,44,478,7
30,8,2019-05-18 07:45:00+00:00,22.8,0.2,55,44,477,7
30,8,2019-05-18 07:50:00+00:00,22.79,0.2,60,44,478,7
30,8,2019-05-18 07:55:00+00:00,22.79,0.2,71,44,478,7
30,8,2019-05-18 08:00:00+00:00,22.8,0.2,65,44,478,8
30,8,2019-05-18 08:05:00+00:00,22.82,0.2,29,44,478,8
30,8,2019-05-18 08:10:00+00:00,22.83,0.2,34,44,477,8
30,8,2019-05-18 08:15:00+00:00,22.82,0.2,40,44,478,8
30,8,2019-05-18 08:20:00+00:00,22.82,0.2,40,44,477,8
30,8,2019-05-18 08:25:00+00:00,22.83,0.2,45,44,478,8
30,8,2019-05-18 08:30:00+00:00,22.84,0.2,45,44,477,8
30,8,2019-05-18 08:35:00+00:00,22.85,0.2,50,44,478,8
30,8,2019-05-18 08:40:00+00:00,22.86,0.2,50,44,478,8
30,8,2019-05-18 08:45:00+00:00,22.87,0.2,55,44,478,8
30,8,2019-05-18 08:50:00+00:00,22.88,0.2,55,44,477,8
30,8,2019-05-18 08:55:00+00:00,22.89,0.2,55,44,478,8
30,8,2019-05-18 09:00:00+00:00,22.89,0.2,60,44,477,9
30,8,2019-05-18 09:05:00+00:00,22.91,0.2,60,44,477,9
30,8,2019-05-18 09:10:00+00:00,22.91,0.2,65,44,476,9
30,8,2019-05-18 09:15:00+00:00,22.92,0.2,71,44,474,9
30,8,2019-05-18 09:20:00+00:00,22.95,0.2,112,44,474,9
30,8,2019-05-18 09:25:00+00:00,22.97,0.2,112,44,475,9
30,8,2019-05-18 09:30:00+00:00,22.99,0.2,112,44,475,9
30,8,2019-05-18 09:35:00+00:00,23.01,0.2,117,44,474,9
30,8,2019-05-18 09:40:00+00:00,23.03,0.2,117,44,475,9
30,8,2019-05-18 09:45:00+00:00,23.06,0.2,117,44,476,9
30,8,2019-05-18 09:50:00+00:00,23.06,0.2,117,44,475,9
30,8,2019-05-18 09:55:00+00:00,23.07,0.2,117,44,474,9
30,8,2019-05-18 10:00:00+00:00,23.09,0.3,117,44,475,10
30,8,2019-05-18 10:05:00+00:00,23.11,0.3,117,44,474,10
30,8,2019-05-18 10:10:00+00:00,23.13,0.3,117,44,475,10
30,8,2019-05-18 10:15:00+00:00,23.15,0.3,117,44,474,10
30,8,2019-05-18 10:20:00+00:00,23.15,0.3,112,44,476,10
30,8,2019-05-18 10:25:00+00:00,23.17,0.3,112,44,477,10
30,8,2019-05-18 10:30:00+00:00,23.19,0.3,112,44,474,10
30,8,2019-05-18 10:35:00+00:00,23.21,0.3,112,44,474,10
30,8,2019-05-18 10:40:00+00:00,23.25,0.3,112,44,475,10
30,8,2019-05-18 10:45:00+00:00,23.25,0.3,112,44,474,10
30,8,2019-05-18 10:50:00+00:00,23.27,0.3,112,44,475,10
30,8,2019-05-18 10:55:00+00:00,23.29,0.3,112,44,475,10
30,8,2019-05-18 11:00:00+00:00,23.31,0.3,112,44,475,11
30,8,2019-05-18 11:05:00+00:00,23.32,0.3,112,44,475,11
30,8,2019-05-18 11:10:00+00:00,23.35,0.3,117,44,474,11
30,8,2019-05-18 11:15:00+00:00,23.38,0.3,117,44,474,11
30,8,2019-05-18 11:20:00+00:00,23.38,0.3,117,44,474,11
30,8,2019-05-18 11:25:00+00:00,23.41,0.3,117,44,473,11
30,8,2019-05-18 11:30:00+00:00,23.43,0.3,117,44,473,11
30,8,2019-05-18 11:35:00+00:00,23.43,0.3,117,44,473,11
30,8,2019-05-18 11:40:00+00:00,23.45,0.3,107,44,473,11
30,8,2019-05-18 11:45:00+00:00,23.47,0.3,128,44,474,11
30,8,2019-05-18 11:50:00+00:00,23.48,0.3,86,44,474,11
30,8,2019-05-18 11:55:00+00:00,23.5,0.3,81,44,473,11
30,8,2019-05-18 12:00:00+00:00,23.5,0.3,71,44,473,12
30,8,2019-05-18 12:05:00+00:00,23.52,0.3,71,44,473,12
30,8,2019-05-18 12:10:00+00:00,23.52,0.4,86,44,474,12
30,8,2019-05-18 12:15:00+00:00,23.53,0.4,112,44,473,12
30,8,2019-05-18 12:20:00+00:00,23.54,0.4,86,44,473,12
30,8,2019-05-18 12:25:00+00:00,23.56,0.4,60,44,473,12
30,8,2019-05-18 12:30:00+00:00,23.57,0.4,76,44,472,12
30,8,2019-05-18 12:35:00+00:00,23.58,0.4,65,44,471,12
30,8,2019-05-18 12:40:00+00:00,23.59,0.4,71,44,472,12
30,8,2019-05-18 12:45:00+00:00,23.61,0.4,50,44,471,12
30,8,2019-05-18 12:50:00+00:00,23.62,0.4,50,44,470,12
30,8,2019-05-18 12:55:00+00:00,23.65,0.4,71,44,470,12
30,8,2019-05-18 13:00:00+00:00,23.65,0.4,102,44,471,13
30,8,2019-05-18 13:05:00+00:00,23.68,0.4,107,44,472,13
30,8,2019-05-18 13:10:00+00:00,23.69,0.4,112,44,472,13
30,8,2019-05-18 13:15:00+00:00,23.7,0.4,102,44,472,13
30,8,2019-05-18 13:20:00+00:00,23.72,0.4,117,44,471,13
30,8,2019-05-18 13:25:00+00:00,23.74,0.4,112,44,471,13
30,8,2019-05-18 13:30:00+00:00,23.76,0.4,107,44,471,13
30,8,2019-05-18 13:35:00+00:00,23.78,0.4,102,44,470,13
30,8,2019-05-18 13:40:00+00:00,23.79,0.4,76,44,470,13
30,8,2019-05-18 13:45:00+00:00,23.8,0.4,50,44,471,13
30,8,2019-05-18 13:50:00+00:00,23.83,0.4,55,44,471,13
30,8,2019-05-18 13:55:00+00:00,23.85,0.4,60,44,472,13
30,8,2019-05-18 14:00:00+00:00,23.85,0.4,97,44,470,14
30,8,2019-05-18 14:05:00+00:00,23.85,0.4,164,45,472,14
30,8,2019-05-18 14:10:00+00:00,23.87,0.4,159,44,471,14
30,8,2019-05-18 14:15:00+00:00,23.89,0.4,122,44,471,14
30,8,2019-05-18 14:20:00+00:00,23.91,0.4,112,44,471,14
30,8,2019-05-18 14:25:00+00:00,23.92,0.4,148,44,470,14
30,8,2019-05-18 14:30:00+00:00,23.93,0.5,154,44,471,14
30,8,2019-05-18 14:35:00+00:00,23.95,0.5,133,44,470,14
30,8,2019-05-18 14:40:00+00:00,23.96,0.5,86,44,470,14
30,8,2019-05-18 14:45:00+00:00,23.97,0.5,76,44,470,14
30,8,2019-05-18 14:50:00+00:00,23.99,0.5,65,44,471,14
30,8,2019-05-18 14:55:00+00:00,24.03,0.5,60,44,471,14
30,8,2019-05-18 15:00:00+00:00,24.03,0.5,71,44,472,15
30,8,2019-05-18 15:05:00+00:00,24.04,0.5,76,44,471,15
30,8,2019-05-18 15:10:00+00:00,24.06,0.5,81,44,471,15
30,8,2019-05-18 15:15:00+00:00,24.07,0.5,76,44,470,15
30,8,2019-05-18 15:20:00+00:00,24.09,0.5,71,44,470,15
30,8,2019-05-18 15:25:00+00:00,24.09,0.5,60,44,470,15
30,8,2019-05-18 15:30:00+00:00,24.1,0.5,55,44,469,15
30,8,2019-05-18 15:35:00+00:00,24.11,0.5,60,44,468,15
30,8,2019-05-18 15:40:00+00:00,24.13,0.5,55,44,469,15
30,8,2019-05-18 15:45:00+00:00,24.14,0.5,50,44,469,15
30,8,2019-05-18 15:50:00+00:00,24.14,0.5,45,44,468,15
30,8,2019-05-18 15:55:00+00:00,24.15,0.5,40,44,468,15
30,8,2019-05-18 16:00:00+00:00,24.17,0.5,34,44,468,16
30,8,2019-05-18 16:05:00+00:00,24.17,0.5,29,44,467,16
30,8,2019-05-18 16:10:00+00:00,24.19,0.5,29,44,468,16
30,8,2019-05-18 16:15:00+00:00,24.2,0.5,19,44,467,16
30,8,2019-05-18 16:20:00+00:00,24.19,0.5,8,44,467,16
30,8,2019-05-18 16:25:00+00:00,24.21,0.5,8,44,467,16
30,8,2019-05-18 16:30:00+00:00,24.22,0.5,0,44,468,16
30,8,2019-05-18 16:35:00+00:00,24.23,0.5,0,44,467,16
30,8,2019-05-18 16:40:00+00:00,24.23,0.5,0,44,465,16
30,8,2019-05-18 16:45:00+00:00,24.25,0.5,0,44,466,16
30,8,2019-05-18 16:50:00+00:00,24.24,0.5,0,44,465,16
30,8,2019-05-18 16:55:00+00:00,24.25,0.5,0,44,465,16
30,8,2019-05-18 17:00:00+00:00,24.26,0.5,0,44,465,17
30,8,2019-05-18 17:05:00+00:00,24.25,0.5,0,44,465,17
30,8,2019-05-18 17:10:00+00:00,24.25,0.5,0,44,464,17
30,8,2019-05-18 17:15:00+00:00,24.26,0.5,0,44,465,17
30,8,2019-05-18 17:20:00+00:00,24.25,0.5,0,44,465,17
30,8,2019-05-18 17:25:00+00:00,24.26,0.5,0,44,465,17
30,8,2019-05-18 17:30:00+00:00,24.26,0.5,0,44,465,17
30,8,2019-05-18 17:35:00+00:00,24.26,0.5,0,44,464,17
30,8,2019-05-18 17:40:00+00:00,24.26,0.5,0,44,465,17
30,8,2019-05-18 17:45:00+00:00,24.26,0.5,0,44,465,17
30,8,2019-05-18 17:50:00+00:00,24.26,0.5,0,44,465,17
30,8,2019-05-18 17:55:00+00:00,24.26,0.5,0,44,465,17
30,8,2019-05-18 18:00:00+00:00,24.26,0.5,0,44,466,18
30,8,2019-05-18 18:05:00+00:00,24.26,0.5,0,44,464,18
30,8,2019-05-18 18:10:00+00:00,24.26,0.5,0,44,464,18
30,8,2019-05-18 18:15:00+00:00,24.26,0.5,0,44,464,18
30,8,2019-05-18 18:20:00+00:00,24.25,0.5,0,44,464,18
30,8,2019-05-18 18:25:00+00:00,24.26,0.5,0,44,464,18
30,8,2019-05-18 18:30:00+00:00,24.24,0.5,0,44,463,18
30,8,2019-05-18 18:35:00+00:00,24.25,0.5,0,44,464,18
30,8,2019-05-18 18:40:00+00:00,24.26,0.5,0,44,462,18
30,8,2019-05-18 18:45:00+00:00,24.26,0.5,0,44,463,18
30,8,2019-05-18 18:50:00+00:00,24.24,0.5,0,44,463,18
30,8,2019-05-18 18:55:00+00:00,24.23,0.5,0,44,463,18
30,8,2019-05-18 19:00:00+00:00,24.23,0.5,0,44,463,19
30,8,2019-05-18 19:05:00+00:00,24.22,0.5,0,44,462,19
30,8,2019-05-18 19:10:00+00:00,24.2,0.5,0,44,463,19
30,8,2019-05-18 19:15:00+00:00,24.2,0.5,0,44,461,19
30,8,2019-05-18 19:20:00+00:00,24.19,0.5,0,44,461,19
30,8,2019-05-18 19:25:00+00:00,24.18,0.5,0,44,460,19
30,8,2019-05-18 19:30:00+00:00,24.19,0.5,0,44,461,19
30,8,2019-05-18 19:35:00+00:00,24.19,0.5,0,44,461,19
30,8,2019-05-18 19:40:00+00:00,24.18,0.5,0,44,460,19
